,Release Date,Season,Episode,Episode Title,Name,Sentence,House,Sentences_Clean,Num_Words,Tokenized_Sentence,Tokenized_No_Stop,Stemmed_Sentence,Stemmed_Sentence_Non_Token,Sentiment,Sentiment_Compound_Score,Lannister_Word_Ranking,Lannister_Word_Score,Stark_Word_Score,Targaryen_Word_Score,Mormont_Word_Score
620,5/1/2011,Season 1,Episode 3,Lord Snow,jaime lannister,"I have a knack for it. It must be strange for you coming into this room. I was standing right here when it happened. He was very brave, your brother. Your father too. They didn't deserve to die like that. Nobody deserves to die like that.",House Lannister, i have a knack for it it must be strange for you coming into this room i was standing right here when it happened he was very brave your brother your father too they did not deserve to die like that nobody deserves to die like that,47,"['i', 'have', 'a', 'knack', 'for', 'it', 'it', 'must', 'be', 'strange', 'for', 'you', 'coming', 'into', 'this', 'room', 'i', 'was', 'standing', 'right', 'here', 'when', 'it', 'happened', 'he', 'was', 'very', 'brave', 'your', 'brother', 'your', 'father', 'too', 'they', 'did', 'not', 'deserve', 'to', 'die', 'like', 'that', 'nobody', 'deserves', 'to', 'die', 'like', 'that']","['knack', 'must', 'strange', 'coming', 'room', 'standing', 'right', 'happened', 'brave', 'brother', 'father', 'deserve', 'die', 'like', 'nobody', 'deserves', 'die', 'like']","['knack', 'must', 'strange', 'coming', 'room', 'standing', 'right', 'happened', 'brave', 'brother', 'father', 'deserve', 'die', 'like', 'nobody', 'deserves', 'die', 'like']", knack must strange coming room standing right happened brave brother father deserve die like nobody deserves die like,"{'neg': 0.32, 'neu': 0.4, 'pos': 0.28, 'compound': -0.296}",-0.296,,0.001048703596474297,0.0009918863694975103,0.0009107468123861566,0.0004579722398365392
622,5/1/2011,Season 1,Episode 3,Lord Snow,jaime lannister,"500 men just stood there and watched. All the great knights of the Seven Kingdoms. You think anyone said a word, lifted a finger? No, Lord Stark. 500 men and this room was silent as a crypt. Except for the screams, of course, and the Mad King laughing. And later... When I watched the Mad King die, I remembered him laughing as your father burned... It felt like justice.",House Lannister, 500 men just stood there and watched all the great knights of the seven kingdoms you think anyone said a word lifted a finger no lord stark 500 men and this room was silent as a crypt except for the screams of course and the mad king laughing and later when i watched the mad king die i remembered him laughing as your father burned it felt like justice,69,"['500', 'men', 'just', 'stood', 'there', 'and', 'watched', 'all', 'the', 'great', 'knights', 'of', 'the', 'seven', 'kingdoms', 'you', 'think', 'anyone', 'said', 'a', 'word', 'lifted', 'a', 'finger', 'no', 'lord', 'stark', '500', 'men', 'and', 'this', 'room', 'was', 'silent', 'as', 'a', 'crypt', 'except', 'for', 'the', 'screams', 'of', 'course', 'and', 'the', 'mad', 'king', 'laughing', 'and', 'later', 'when', 'i', 'watched', 'the', 'mad', 'king', 'die', 'i', 'remembered', 'him', 'laughing', 'as', 'your', 'father', 'burned', 'it', 'felt', 'like', 'justice']","['500', 'men', 'stood', 'watched', 'great', 'knights', 'seven', 'kingdoms', 'think', 'anyone', 'said', 'word', 'lifted', 'finger', 'lord', 'stark', '500', 'men', 'room', 'silent', 'crypt', 'except', 'screams', 'course', 'mad', 'king', 'laughing', 'later', 'watched', 'mad', 'king', 'die', 'remembered', 'laughing', 'father', 'burned', 'felt', 'like', 'justice']","['500', 'men', 'stood', 'watched', 'great', 'knight', 'seven', 'kingdom', 'think', 'anyone', 'said', 'word', 'lifted', 'finger', 'lord', 'stark', '500', 'men', 'room', 'silent', 'crypt', 'except', 'scream', 'course', 'mad', 'king', 'laughing', 'later', 'watched', 'mad', 'king', 'die', 'remembered', 'laughing', 'father', 'burned', 'felt', 'like', 'justice']", 500 men stood watched great knight seven kingdom think anyone said word lifted finger lord stark 500 men room silent crypt except scream course mad king laughing later watched mad king die remembered laughing father burned felt like justice,"{'neg': 0.219, 'neu': 0.505, 'pos': 0.276, 'compound': 0.5267}",0.5267,,0.0008730123379804908,0.0008240286761979317,0.000490402129746392,0.0005365591922345252
624,5/1/2011,Season 1,Episode 3,Lord Snow,jaime lannister,"Tell me... If I'd stabbed the Mad King in the belly instead of the back, would you admire me more?",House Lannister, tell me if i would stabbed the mad king in the belly instead of the back would you admire me more,21,"['tell', 'me', 'if', 'i', 'would', 'stabbed', 'the', 'mad', 'king', 'in', 'the', 'belly', 'instead', 'of', 'the', 'back', 'would', 'you', 'admire', 'me', 'more']","['tell', 'would', 'stabbed', 'mad', 'king', 'belly', 'instead', 'back', 'would', 'admire']","['tell', 'would', 'stabbed', 'mad', 'king', 'belly', 'instead', 'back', 'would', 'admire']", tell would stabbed mad king belly instead back would admire,"{'neg': 0.377, 'neu': 0.432, 'pos': 0.191, 'compound': -0.4588}",-0.4588,,0.001551823972206138,0.0021603285127655774,0.0011475409836065574,0.0006341154090044388
636,5/1/2011,Season 1,Episode 3,Lord Snow,grand maester pycelle,"I humbly beg your pardon, my Lord Stark.",House Lannister, i humbly beg your pardon my lord stark,8,"['i', 'humbly', 'beg', 'your', 'pardon', 'my', 'lord', 'stark']","['humbly', 'beg', 'pardon', 'lord', 'stark']","['humbly', 'beg', 'pardon', 'lord', 'stark']", humbly beg pardon lord stark,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",0.3182,,0.0017834394904458599,0.0016068559185859668,0.0,0.0003804692454026633
638,5/1/2011,Season 1,Episode 3,Lord Snow,grand maester pycelle,How many years has it been? You were a young man.,House Lannister, how many years has it been you were a young man,11,"['how', 'many', 'years', 'has', 'it', 'been', 'you', 'were', 'a', 'young', 'man']","['many', 'years', 'young', 'man']","['many', 'year', 'young', 'man']", many year young man,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0010712217718587146,0.0003124442063917158,0.0012295081967213114,0.0015852885225110971
640,5/1/2011,Season 1,Episode 3,Lord Snow,grand maester pycelle,"How forgetful of me. This belongs to you, now. Should we begin?",House Lannister, how forgetful of me this belongs to you now should we begin,12,"['how', 'forgetful', 'of', 'me', 'this', 'belongs', 'to', 'you', 'now', 'should', 'we', 'begin']","['forgetful', 'belongs', 'begin']","['forgetful', 'belongs', 'begin']", forgetful belongs begin,"{'neg': 0.512, 'neu': 0.488, 'pos': 0.0, 'compound': -0.2732}",-0.2732,,0.0,0.0,0.0,0.0
648,5/1/2011,Season 1,Episode 3,Lord Snow,grand maester pycelle,Can the treasury bear such expense?,House Lannister, can the treasury bear such expense,6,"['can', 'the', 'treasury', 'bear', 'such', 'expense']","['treasury', 'bear', 'expense']","['treasury', 'bear', 'expense']", treasury bear expense,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.2023}",0.2023,,0.0,0.0,0.0,0.0006341154090044388
655,5/1/2011,Season 1,Episode 3,Lord Snow,grand maester pycelle,"Lord Arryn gave wise and prudent advice, but I fear His Grace doesn't always listen.",House Lannister, lord arryn gave wise and prudent advice but i fear his grace does not always listen,16,"['lord', 'arryn', 'gave', 'wise', 'and', 'prudent', 'advice', 'but', 'i', 'fear', 'his', 'grace', 'does', 'not', 'always', 'listen']","['lord', 'arryn', 'gave', 'wise', 'prudent', 'advice', 'fear', 'grace', 'always', 'listen']","['lord', 'arryn', 'gave', 'wise', 'prudent', 'advice', 'fear', 'grace', 'always', 'listen']", lord arryn gave wise prudent advice fear grace always listen,"{'neg': 0.199, 'neu': 0.435, 'pos': 0.366, 'compound': 0.4019}",0.4019,,0.0007759119861030688,0.0010176754151044456,0.0001639344262295082,0.00019023462270133164
661,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,"Please, it's nearly healed.",House Lannister, please it is nearly healed,5,"['please', 'it', 'is', 'nearly', 'healed']","['please', 'nearly', 'healed']","['please', 'nearly', 'healed']", please nearly healed,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,,0.0,0.0009522109147176099,0.0007285974499089253,0.0
662,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,It's ugly.,House Lannister, it is ugly,3,"['it', 'is', 'ugly']",['ugly'],['ugly'], ugly,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,,0.0,0.0,0.0,0.0
663,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,"A King should have scars, you fought off a direwolf. You're a warrior like your father.",House Lannister, a king should have scars you fought off a direwolf you are a warrior like your father,17,"['a', 'king', 'should', 'have', 'scars', 'you', 'fought', 'off', 'a', 'direwolf', 'you', 'are', 'a', 'warrior', 'like', 'your', 'father']","['king', 'scars', 'fought', 'direwolf', 'warrior', 'like', 'father']","['king', 'scar', 'fought', 'direwolf', 'warrior', 'like', 'father']", king scar fought direwolf warrior like father,"{'neg': 0.235, 'neu': 0.51, 'pos': 0.255, 'compound': 0.0516}",0.0516,,0.0014724129373810903,0.002040451960109164,0.000624512099921936,0.0008152912401485642
664,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,"I'm not like him. I didn't fight off anything. It bit me and all I did was scream. And the two Stark girls saw it, both of them.",House Lannister, i am not like him i did not fight off anything it bit me and all i did was scream and the two stark girls saw it both of them,30,"['i', 'am', 'not', 'like', 'him', 'i', 'did', 'not', 'fight', 'off', 'anything', 'it', 'bit', 'me', 'and', 'all', 'i', 'did', 'was', 'scream', 'and', 'the', 'two', 'stark', 'girls', 'saw', 'it', 'both', 'of', 'them']","['like', 'fight', 'anything', 'bit', 'scream', 'two', 'stark', 'girls', 'saw']","['like', 'fight', 'anything', 'bit', 'scream', 'two', 'stark', 'girl', 'saw']", like fight anything bit scream two stark girl saw,"{'neg': 0.384, 'neu': 0.435, 'pos': 0.181, 'compound': -0.4215}",-0.4215,,0.001209547706362993,0.0007538336408181079,0.0007893139040680025,0.0004932008736701191
665,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,"That's not true. You killed the beast. You only spared the girl because of the love your father bears her father. When Aerys Targaryen sat on the Iron Throne, your father was a rebel and a traitor. Someday you'll sit on the throne and the truth will be what you make it.",House Lannister, that is not true you killed the beast you only spared the girl because of the love your father bears her father when aerys targaryen sat on the iron throne your father was a rebel and a traitor someday you will sit on the throne and the truth will be what you make it,54,"['that', 'is', 'not', 'true', 'you', 'killed', 'the', 'beast', 'you', 'only', 'spared', 'the', 'girl', 'because', 'of', 'the', 'love', 'your', 'father', 'bears', 'her', 'father', 'when', 'aerys', 'targaryen', 'sat', 'on', 'the', 'iron', 'throne', 'your', 'father', 'was', 'a', 'rebel', 'and', 'a', 'traitor', 'someday', 'you', 'will', 'sit', 'on', 'the', 'throne', 'and', 'the', 'truth', 'will', 'be', 'what', 'you', 'make', 'it']","['true', 'killed', 'beast', 'spared', 'girl', 'love', 'father', 'bears', 'father', 'aerys', 'targaryen', 'sat', 'iron', 'throne', 'father', 'rebel', 'traitor', 'someday', 'sit', 'throne', 'truth', 'make']","['true', 'killed', 'beast', 'spared', 'girl', 'love', 'father', 'bear', 'father', 'aery', 'targaryen', 'sat', 'iron', 'throne', 'father', 'rebel', 'traitor', 'someday', 'sit', 'throne', 'truth', 'make']", true killed beast spared girl love father bear father aery targaryen sat iron throne father rebel traitor someday sit throne truth make,"{'neg': 0.188, 'neu': 0.525, 'pos': 0.287, 'compound': 0.4939}",0.4939,,0.0005632468284465968,0.0011848533541088443,0.00017386984600099354,0.00034588113218423933
666,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,Do I have to marry her?,House Lannister, do i have to marry her,6,"['do', 'i', 'have', 'to', 'marry', 'her']",['marry'],['marry'], marry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
667,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,"Yes. She's very beautiful and young. If you don't like her, you only need to see her on formal occasions and when the time comes, to make little princes and princesses. And if you'd rather fuck painted whores, you'll fuck painted whores. And if you'd rather lie with noble virgins, so be it. You are my darling boy and the world will be exactly as you want it to be. Do something nice for the Stark girl.",House Lannister, yes she is very beautiful and young if you do not like her you only need to see her on formal occasions and when the time comes to make little princes and princesses and if you would rather fuck painted whores you will fuck painted whores and if you would rather lie with noble virgins so be it you are my darling boy and the world will be exactly as you want it to be do something nice for the stark girl,82,"['yes', 'she', 'is', 'very', 'beautiful', 'and', 'young', 'if', 'you', 'do', 'not', 'like', 'her', 'you', 'only', 'need', 'to', 'see', 'her', 'on', 'formal', 'occasions', 'and', 'when', 'the', 'time', 'comes', 'to', 'make', 'little', 'princes', 'and', 'princesses', 'and', 'if', 'you', 'would', 'rather', 'fuck', 'painted', 'whores', 'you', 'will', 'fuck', 'painted', 'whores', 'and', 'if', 'you', 'would', 'rather', 'lie', 'with', 'noble', 'virgins', 'so', 'be', 'it', 'you', 'are', 'my', 'darling', 'boy', 'and', 'the', 'world', 'will', 'be', 'exactly', 'as', 'you', 'want', 'it', 'to', 'be', 'do', 'something', 'nice', 'for', 'the', 'stark', 'girl']","['yes', 'beautiful', 'young', 'like', 'need', 'see', 'formal', 'occasions', 'time', 'comes', 'make', 'little', 'princes', 'princesses', 'would', 'rather', 'fuck', 'painted', 'whores', 'fuck', 'painted', 'whores', 'would', 'rather', 'lie', 'noble', 'virgins', 'darling', 'boy', 'world', 'exactly', 'want', 'something', 'nice', 'stark', 'girl']","['yes', 'beautiful', 'young', 'like', 'need', 'see', 'formal', 'occasion', 'time', 'come', 'make', 'little', 'prince', 'princess', 'would', 'rather', 'fuck', 'painted', 'whore', 'fuck', 'painted', 'whore', 'would', 'rather', 'lie', 'noble', 'virgin', 'darling', 'boy', 'world', 'exactly', 'want', 'something', 'nice', 'stark', 'girl']", yes beautiful young like need see formal occasion time come make little prince princess would rather fuck painted whore fuck painted whore would rather lie noble virgin darling boy world exactly want something nice stark girl,"{'neg': 0.257, 'neu': 0.413, 'pos': 0.33, 'compound': 0.34}",0.34,,0.001013317892298784,0.0011109127338372118,0.0008955676988463873,0.0006341154090044389
668,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,I don't want to.,House Lannister, i do not want to,5,"['i', 'do', 'not', 'want', 'to']",['want'],['want'], want,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0772}",0.0772,,0.0020845396641574984,0.005356186395286556,0.006010928961748634,0.003804692454026633
669,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,"No, but you will. The occasional kindness will spare you all sorts of trouble down the road.",House Lannister, no but you will the occasional kindness will spare you all sorts of trouble down the road,17,"['no', 'but', 'you', 'will', 'the', 'occasional', 'kindness', 'will', 'spare', 'you', 'all', 'sorts', 'of', 'trouble', 'down', 'the', 'road']","['occasional', 'kindness', 'spare', 'sorts', 'trouble', 'road']","['occasional', 'kindness', 'spare', 'sort', 'trouble', 'road']", occasional kindness spare sort trouble road,"{'neg': 0.278, 'neu': 0.412, 'pos': 0.309, 'compound': 0.0772}",0.0772,,0.0,0.0,0.0,0.0
670,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,We allow the northerners too much power. They consider themselves our equals.,House Lannister, we allow the northerners too much power they consider themselves our equals,12,"['we', 'allow', 'the', 'northerners', 'too', 'much', 'power', 'they', 'consider', 'themselves', 'our', 'equals']","['allow', 'northerners', 'much', 'power', 'consider', 'equals']","['allow', 'northerner', 'much', 'power', 'consider', 'equal']", allow northerner much power consider equal,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263,,0.00023161551823972206,0.00014878295542462657,0.0,0.0
671,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,How would you handle them?,House Lannister, how would you handle them,5,"['how', 'would', 'you', 'handle', 'them']","['would', 'handle']","['would', 'handle']", would handle,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0024898668210770122,0.0032137118371719335,0.001639344262295082,0.0006341154090044388
672,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,"I'd double their taxes and command them to supply 10,000 men to the royal army.",House Lannister, i would double their taxes and command them to supply 10000 men to the royal army,16,"['i', 'would', 'double', 'their', 'taxes', 'and', 'command', 'them', 'to', 'supply', '10000', 'men', 'to', 'the', 'royal', 'army']","['would', 'double', 'taxes', 'command', 'supply', '10000', 'men', 'royal', 'army']","['would', 'double', 'tax', 'command', 'supply', '10000', 'men', 'royal', 'army']", would double tax command supply 10000 men royal army,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0008235218426301229,0.0008331845503779087,0.0009107468123861566,0.0004932008736701191
673,5/1/2011,Season 1,Episode 3,Lord Snow,cersei lannister,A royal army?,House Lannister, a royal army,3,"['a', 'royal', 'army']","['royal', 'army']","['royal', 'army']", royal army,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
674,5/1/2011,Season 1,Episode 3,Lord Snow,joffrey lannister,"Why should every lord command his own men? It's primitive, no better than the hill tribes. We should have a standing army of men loyal to the Crown, trained by experienced soldiers... Instead of a mob of peasants who've never held pikes in their lives.",House Lannister, why should every lord command his own men it is primitive no better than the hill tribes we should have a standing army of men loyal to the crown trained by experienced soldiers instead of a mob of peasants who have never held pikes in their lives,47,"['why', 'should', 'every', 'lord', 'command', 'his', 'own', 'men', 'it', 'is', 'primitive', 'no', 'better', 'than', 'the', 'hill', 'tribes', 'we', 'should', 'have', 'a', 'standing', 'army', 'of', 'men', 'loyal', 'to', 'the', 'crown', 'trained', 'by', 'experienced', 'soldiers', 'instead', 'of', 'a', 'mob', 'of', 'peasants', 'who', 'have', 'never', 'held', 'pikes', 'in', 'their', 'lives']","['every', 'lord', 'command', 'men', 'primitive', 'better', 'hill', 'tribes', 'standing', 'army', 'men', 'loyal', 'crown', 'trained', 'experienced', 'soldiers', 'instead', 'mob', 'peasants', 'never', 'held', 'pikes', 'lives']","['every', 'lord', 'command', 'men', 'primitive', 'better', 'hill', 'tribe', 'standing', 'army', 'men', 'loyal', 'crown', 'trained', 'experienced', 'soldier', 'instead', 'mob', 'peasant', 'never', 'held', 'pike', 'life']", every lord command men primitive better hill tribe standing army men loyal crown trained experienced soldier instead mob peasant never held pike life,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.7184}",0.7184,,0.0005891090355227713,0.0006132445293154172,0.0006414825374198147,0.0003584130572633785
